text,category
"שלום, אני מנהל שיווק של חברת נדל""ן בירושלים ומעוניין לבחון שימוש במערכת שלכם, אשמח שתיצרו קשר",
"שלום ,מזה זמן  אני מנוי על הניוזלטר שלך ולמדתי ממנו ות. עכשיו כאשר אנו עומדים להפעיל ניוזל",
"מהטה למען נפגעי הטרור  למען תושבי הדרום וחילי צ""הל",
אבקש מייל ופרטי מנהל השיווק,
שם משתמשש: khסיסמה: kh2009,
מעוניין לדעת יותר על המערכת בעיקר כמה היא עולה והאם אדם כמוני שאין לו ידע במחשבים (אך למרות זאת מצלי,sales
"מחיר לשליחת כ-50,000 מייליםלחודש",sales
שם משתמש:FAMILY-CAREסיסמא :AVITAL1,
"הי , בהמשך לשיחתנו אתמול, אשמח לקבל חשבון התנסות. שם משתמש יכול להיות puresimple וסיסמא - מה שתב",
ברצוני להתחיל ולהשתמש ב-מסר ולבקש הצעת מחיר.אנא צרו קשר תודהאהרון,sales
"שלום , אני מבקש לדעת לקוח או גולש יכול להזין הרשמה מכל מקום או רק האדמין, כמו כן האם ניתן לבנות חל",support
אני סמנכ''ל שיווק סכנות נסיעות ואני צריך מידע נוספת על התוכנה,
"שלום .,קיבלתי מכם דוגמית אבל לי חשוב ה העלות של כל הנושא הזה.כמה יעלה לי לקבל את השירות שלכם.כמה",
שלום  אני אשמח מאוד לקבל חשבון זמני התנסות לשבועיים  תודה ה .מקובי בר בזמנך הפנוי 05231902,
מערכת ישראטק שלום.אני מעונין שלא לקבל ולו מייל אחד מכם ומכל חברה המקושרת דרככם.אני לא רוצה להזכי,
"הי, אשמח לקבל פרטים נוספים בהקדם, תודה וחג  שמח, ליאת",
"Hi roni, I  registered to hear a  lecture from  Amir Hrduf but I have not received it. Can you make ",
מדוע אתם לא מסירים את הכתובת שלי? כאשר ביקשתי כבר 3 פעמים ?!?!,
נא צרו קשר,
בבקשה להסיר את האימייל שלי מכל המשלוחים שלכם.תודה מראש,block
שלום  היני מעוניין שלוח ניזלטר של העסק שלי לרשימת תפוה שברשותי דרך המערכת שלכם מטרת הפניה שלי ,
ברצוני לסגור את החשבון שלי אצלכם ולהפסיק את התשלום החודשי. תודה וחג שמחעמיאל - 0507704883,stop
זה עולה כסף אתר?,
אבקש פרטים נוספים על המערכת,
"שלום  האם אפשר לקבל דרככם את :רשימת התפוצה של חברי""אירגון ההגנה בירושלים""בברכה     חיי",sales
אנא שילחו פרטים נוספים על המערכת,
"שלום ברצוני לעדכן אותכם שנשלחו אלי 9 מיילים ע""י חברת פלאפוןיש לי שאלה:אם אני מקבלת שרות באתר דרך ",
"אבקש הצעת מחיר להעברת 10,000 אימיילים לרשימת תפוצה שאמציא באקסל",sales
"אחרי קריאת הFAQ שלכם, איך יכול להיות שקיבלתי מכם כמה מיילים של תעמולות, בלי שביקשתי את זה באופן מפור",
מעוניין בהצעה למשלוח חד פעמי לרשימת דיוור פנימית ומאושרת ל 3000 נמענים,
אני מעוניינת לבחון אפשרות להקים ניוזלטר לעמותה,
מה העלות של התוכנה !!!,
 בוקר טובבתאריך 01/12/08בקשתי לבטל את המניוי שלי למערכת .בבדיקה שעשתי הבוקר אני עדיין נכנס,
אני חושב לשלוח אימיל יומי לרשימת תפוצה ובנוסף לזה מיל שבועי(שתי רשימות לאו דווקא מקבילות)ברצוני ,
"שלום , אאנחנו מחפשים שירותי דיוור בעיקר לניוזלטר ופרסומים שלנו. יש לי כמה שאלות בעיקר קשר לניהול",
"שלום,ראיתי את ה-מסר שלכם אצל מכרה והתרשמתי לטובה,אנחנו עמותה ללא רווח - עמותת המטאפיזיקה הישרא",
עבור אחד מלקוחותי התבקשתי לשאול האם יש פתרון זול יותר מ-35$ לחודש ללקוח שיש לו כ2000 רשומות ומעוניין,sales
מעוניינת להשתמש עם המערכת,
"שלום ! כבר ביקשתי ממכם בעבר להסיר אותי מרשימת הדיוור וכעת, משנכנס החוק החדש לתוקפו, ביקשתי זאת בשנ",block
"קיבלתי פעם אחת אימייל מ-747 באמצעותכם ועוד פעמיים אימייל שאומר שאני מקבל ""שוב"" את המייל.אני מבקש",
מבקשת הצעת מחיר לשליחת מיילים,sales
הוציאו אותי מייד מרישמותיכם! מעולם לא נרשמתי או אישרתי לכם לשלוח מסרים!,
שלוםברצוני לקבל הצעת מחיר למשלוח 1000 ניזלטרים למנויי האתר שלי ...,sales
"ב""המזה תקופה ארוכה שאני נאלצת לקבל את הניוזלטר של חברת עלי שלכת וזאת למרות שביקשתי אינספור פעמים ",
"מכיוון שתדירות השליחה הצפויה של הניוזלטר שלנו יהיה כפעם בחודש / חודשיים, הייתי שמחה לקבל הצעת מחיר ל",sales
מנהל שיווק באיגוד הישראלי לאסטרטגיה - מעוניין בהצעת מחיר לשימוש במערכת לדיוור ניוזלטר לחברים באיגוד.,sales
"נשמח לקבל פרטים ולהתנסות במערכת. אנא צרו קשר בהקדם.תודה,גבריאלה שנימנהלת מרקוםרוטל.קום בע",
" שלום,אני מבקשת להסדיר את התשלום עבור השירות. אנו משתמשים בצ'קים. האם כדאי שנשלם מראש לחצי שנ",sales
"פניה ל,נפגשנו בכנס אפיליקון ודיברנו על פתרון הטלפוניה שלי. נדברנו להיות בקשר ולמצוא דרכים לשית",
עוסק בשיווק קבוצות רכישה ופרויקטים בנדלן !!!רוצה לישמוע איך ניתן לעבוד עימכם,
מבקשת להסיר אותי מרשימת התפוצה,block
ברצוני ליצור e-course באתר שלי האם ניתן לבצא עם המערכת שלכם?תודה,support
בהמשך לשיחה שלנו (בהמלצתו של טל ניניו) רשום אותי על מנת שאוכל לצפות במערכות העיצוב הבסיסיות,
מעוניינת להצטרף למערכתאבקשך ליצור עימי קשר,
 שלום נא צור איתי קשר בדחיפות לגבי רישמות תפותות במכללה בווינגייט  אני עובדת עם ציליתודה,
שלום האם יש דרך להעביר את רשימת אנשי הקשר שלי לטבלת אקסל ללא העתקה ידנית?,support
מתעניין במערכת לשליחת דואר אלקט,
"שלום רציתי לדעת עד כמה המערכת שלכם אפקטיבית , ומאיפה אתם משיגים את רשימות המיילים להפצה?תודה",
אשמח אם תיצרו איתי קשר בעניין ניוזלטר,
אם לא עונה בפלאפון אז04-6926227 בעבודה.,
"אינני מעוניינת בתוכנה המוצעת, אני פונה אליכם מתוך סקרנות - קיבלתי לאחרונה דואר אלקט ממועמד פול",
אמח לשמוע פרטים ולבדוק את המערכתאשמח אם תחזרו אלי בהקדםתודהאורנה,
"שלום,שמי גיא ואני תומך בלקוח שלנו שמנהל את רשימת התפוצה שלו אצלכם, הלקוח מעוניין לשתול את טופס ה",
מבקש לקבל הצעת מחיר להפצה של דואל פעם בשבוע ל20000- לקוחות,sales
"ד""ר  היקר,יש לכם מערכת אפיליאט? אני מעוניין לשווק אתכם תמורת עמלות. תודה",
יש לי שאלה בבקשהיש לי מספר רשימות של אנשים שנרשמו אצלי ואני רוצה לאשר אותם בשבוע הבאהאם זה א,support
כבר ענו ניסויים במערכת שלכם והיא מתאימה לנו.השאלה שלי היא האם אני יכול לייצר רשימת תפוצה מרשימת,support
טלפון במשרד לבקש את מעוז,
שלום! אני רוצה לשלוח לכל הלקוחות שלי אישור לשליחת מיילים לקראת חוק הספאם.,block
מעוניין לנסות לשלוח כבר מייל ראשון לאנשי הקשר שלי באאוטלוק לפני החוק החדש כדי לקבל אישור לשלוח ניוזל,block
"שלום ,אני מחפש פתרון למאגרי מידע,אני מעוניין לשלוח newsletterלתפוצה הרלוונטית לתחום העשייה ש",
"קבלתי פרטים מ על המערכת , מעוניין להצטרף לשירות",
מעוניינת להשתמש בשירותאשמח שתחזרו אליי דחוףתודהשלומית,sales
אבקש להסירני מרשימת התפוצה שלכם,block
"כיצד הגעתם אלי עם פרסומת של בנימין נתניהו?! אם ""מערכת ישראטק מיועדת אך ורק למשלוח מסרים לאנשים שבקש",
"שלום ,אנו עוסקים בנעלי בית חורפיות אשר שמם ""פיט פאן"". ברצוננו לדעת האם יש לכם רעיון להגברת ה",support
"שלום ,אחד הדברים שמפריע לי במערכת, היא קבלת הניוזלטר אל דוא הספאם במקום לדואר נכנס, מאנשים שאנ",block
מבקש את אפשרות ההתנסות,
" שלום,שלחת מייל רענון קישור בנוגע לדואר זבל.1. ראה לי שהקישור לא עובד.2. האם הקישור מצרף ה",block
אשמח לשוחח על אפשרות לשיתוף פעולה.,coop
"שלום ,מתעניינת במערכת",
בדחיפות,
